D:\MySQL\MySQL Server 5.0\bin\mysqld-nt, Version: 5.0.45-community-nt-log (MySQL Community Edition (GPL)). started with:
TCP Port: 3306, Named Pipe: (null)
Time                 Id Command    Argument
090720 14:38:00	      1 Connect     admin@localhost on jamwiki
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'October Revolution' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Kronstadt rebellion' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Free Territory (Ukraine)' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Russian Civil War' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Revolutionary Insurrectionary Army of Ukraine' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Nestor Makhno' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Emma Goldman' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Alexander Berkman' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Mikhail Bakunin' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Communist party' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Conf�d�ration g�n�rale du travail' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Industrial Workers of the World' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Comintern' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Dielo Truda' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Nestor Makhno' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Organizational Platform of the General Union of Anarchists (Draft)' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Platformist' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Workers Solidarity Movement' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'NEFAC' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Maquis (World War II)' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Nazism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Francisco Franco' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Image:Members of the Maquis in La Tresorerie.jpg' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'template:main' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'template:see also' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'fascism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Anarchism in Italy' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Arditi del Popolo' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Blackshirts' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Parma' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'far right leagues' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = '6 February 1934 crisis' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'united front' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Confederaci�n Nacional del Trabajo' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Spanish Civil War' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Anarchism in Spain' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Barcelona' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Collective farming' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Stalinism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Soviet Union' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'George Orwell' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Workers\' Party of Marxist Unification' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'template:main' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'anarchism and capitalism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Oxford Companion to Philosophy' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'anarchism and nationalism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'anarchism and religion' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Anarchism and Marxism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Issues in anarchism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Anarchism and capitalism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'humanism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Christian anarchism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'ethical egoism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'civilization' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'technology' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'anarcho-primitivism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'insurrectionary anarchism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Issues in anarchism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'propaganda of the deed' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Nihilist movement' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'nonviolence' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'counter-economics' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Crypto-anarchism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Issues in anarchism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'template:reflist' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'template:anarchism portal' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Anarchist symbolism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'List of basic anarchism topics' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'template:main' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Robert Graham (historian)' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'George Woodcock' order by jam_topic.delete_date
